,Unnamed: 0,reviews,sentiment,sentiment score,Sentiment
8989,8989,good phoneread,Positive,0.4404,1
8990,8990,original genuine,Positive,0.3182,1
8991,8991,nice product,Positive,0.4215,1
8992,8992,nice read,Positive,0.4215,1
8993,8993,compact size,Neutral,0.0,0
8994,8994,performance good,Positive,0.4404,1
8995,8995,compact size,Neutral,0.0,0
8996,8996,go battery,Neutral,0.0,0
8997,8997,bad change,Negative,-0.5423,-1
8998,8998,upgraded iphone,Neutral,0.0,0
8999,8999,excellent replacement,Positive,0.5719,1
9000,9000,small phone,Neutral,0.0,0
9001,9001,need lot,Neutral,0.0,0
9002,9002,battery good,Positive,0.4404,1
9003,9003,small hand,Positive,0.4939,1
9004,9004,camera high,Neutral,0.0,0
9005,9005,read review,Neutral,0.0,0
9006,9006,j afraid,Neutral,0.0,0
9007,9007,product awesome,Positive,0.6249,1
9008,9008,flipkart delivery,Neutral,0.0,0
9009,9009,good phone,Positive,0.4404,1
9010,9010,backup small,Neutral,0.0,0
9011,9011,well else,Positive,0.2732,1
9012,9012,good battery,Positive,0.4404,1
9013,9013,software update,Neutral,0.0,0
9014,9014,good productread,Positive,0.4404,1
9015,9015,feel hold,Neutral,0.0,0
9016,9016,performance good,Positive,0.4404,1
9017,9017,camera average,Neutral,0.0,0
9018,9018,regular useread,Neutral,0.0,0
9019,9019,phone good,Positive,0.4404,1
9020,9020,love phone.read,Positive,0.6369,1
9021,9021,awesome performance,Positive,0.6249,1
9022,9022,quality low,Negative,-0.2732,-1
9023,9023,great camera.read,Positive,0.6249,1
9024,9024,aswesome phoneread,Neutral,0.0,0
9025,9025,phone sleek,Neutral,0.0,0
9026,9026,easy handle.read,Positive,0.4404,1
9027,9027,original product,Positive,0.3182,1
9028,9028,low budget,Negative,-0.2732,-1
9029,9029,overall experience,Neutral,0.0,0
9030,9030,notch aware,Neutral,0.0,0
9031,9031,mns slow,Neutral,0.0,0
9032,9032,industry good,Positive,0.4404,1
9033,9033,say budget,Neutral,0.0,0
9034,9034,vivo oneplus,Neutral,0.0,0
9035,9035,battery normal,Neutral,0.0,0
9036,9036,use upto,Neutral,0.0,0
9037,9037,backup high,Neutral,0.0,0
9038,9038,use upto,Neutral,0.0,0
9039,9039,weeks normal,Neutral,0.0,0
9040,9040,day backup,Neutral,0.0,0
9041,9041,handy phone,Neutral,0.0,0
9042,9042,beast unbeatable,Neutral,0.0,0
9043,9043,life really,Neutral,0.0,0
9044,9044,normal user,Neutral,0.0,0
9045,9045,quality usual,Neutral,0.0,0
9046,9046,water resistant,Neutral,0.0,0
9047,9047,screen lcd,Neutral,0.0,0
9048,9048,awesome fa,Positive,0.6249,1
9049,9049,bit late,Neutral,0.0,0
9050,9050,flipkart big,Neutral,0.0,0
9051,9051,mony good,Positive,0.4404,1
9052,9052,new iphone,Neutral,0.0,0
9053,9053,everything new,Neutral,0.0,0
9054,9054,low budget,Negative,-0.2732,-1
9055,9055,users good,Positive,0.4404,1
9056,9056,awesome cameraread,Positive,0.6249,1
9057,9057,battery big,Neutral,0.0,0
9058,9058,extraordinary ..,Neutral,0.0,0
9059,9059,good mobileread,Positive,0.4404,1
9060,9060,mobile performance,Neutral,0.0,0
9061,9061,happy productread,Positive,0.5719,1
9062,9062,nice phone,Positive,0.4215,1
9063,9063,awesome phone,Positive,0.6249,1
9064,9064,gud product,Neutral,0.0,0
9065,9065,everything excellent,Positive,0.5719,1
9066,9066,smoothest performance,Neutral,0.0,0
9067,9067,different experienceread,Neutral,0.0,0
9068,9068,screen size,Neutral,0.0,0
9069,9069,display good,Positive,0.4404,1
9070,9070,performance worth,Positive,0.2263,1
9071,9071,money excellent,Positive,0.5719,1
9072,9072,a13 bionic,Neutral,0.0,0
9073,9073,day normal,Neutral,0.0,0
9074,9074,fast video,Neutral,0.0,0
9075,9075,time normal,Neutral,0.0,0
9076,9076,apple unbelievable,Positive,0.2023,1
9077,9077,good battery,Positive,0.4404,1
9078,9078,nice productread,Positive,0.4215,1
9079,9079,possible price,Neutral,0.0,0
9080,9080,classy hand.read,Positive,0.4404,1
9081,9081,delivery flipkart,Neutral,0.0,0
9082,9082,battery major,Neutral,0.0,0
9083,9083,love old,Positive,0.6369,1
9084,9084,first iphone,Neutral,0.0,0
9085,9085,wonderful soo,Positive,0.5719,1
9086,9086,lover tiny,Positive,0.5859,1
9087,9087,love phone,Positive,0.6369,1
9088,9088,bit disappointing,Negative,-0.4939,-1
9089,9089,great apple,Positive,0.6249,1
9090,9090,experience affordable,Neutral,0.0,0
9091,9091,cost big,Neutral,0.0,0
9092,9092,life good,Positive,0.4404,1
9093,9093,update iphone,Neutral,0.0,0
9094,9094,battery back,Neutral,0.0,0
9095,9095,noticeable battery,Neutral,0.0,0
9096,9096,drainage main,Neutral,0.0,0
9097,9097,feelings iphone,Neutral,0.0,0
9098,9098,single sim,Neutral,0.0,0
9099,9099,hr last,Neutral,0.0,0
9100,9100,mobile price.battery,Neutral,0.0,0
9101,9101,‘ upgrade,Neutral,0.0,0
9102,9102,new iphone,Neutral,0.0,0
9103,9103,amazing worth,Positive,0.6908,1
9104,9104,performance good,Positive,0.4404,1
9105,9105,size good,Positive,0.4404,1
9106,9106,phone first,Neutral,0.0,0
9107,9107,high performance,Neutral,0.0,0
9108,9108,free phone,Positive,0.5106,1
9109,9109,satisfied phone,Positive,0.4215,1
9110,9110,review usage,Neutral,0.0,0
9111,9111,pros iphone,Neutral,0.0,0
9112,9112,gb variant,Neutral,0.0,0
9113,9113,27999/- price,Neutral,0.0,0
9114,9114,size handy,Neutral,0.0,0
9115,9115,sleek stylish,Neutral,0.0,0
9116,9116,size small,Neutral,0.0,0
9117,9117,pubg tiny,Neutral,0.0,0
9118,9118,port available,Neutral,0.0,0
9119,9119,ok qualityread,Positive,0.296,1
9120,9120,new iphone,Neutral,0.0,0
9121,9121,awesome product,Positive,0.6249,1
9122,9122,nice purchase,Positive,0.4215,1
9123,9123,issue heavy,Neutral,0.0,0
9124,9124,different level.read,Neutral,0.0,0
9125,9125,bought form,Neutral,0.0,0
9126,9126,it.but end,Neutral,0.0,0
9127,9127,chip awesome,Positive,0.6249,1
9128,9128,countinouslly.one hand,Positive,0.4939,1
9129,9129,small size,Neutral,0.0,0
9130,9130,small phone,Neutral,0.0,0
9131,9131,nice phoneread,Positive,0.4215,1
9132,9132,good value,Positive,0.6486,1
9133,9133,everything simply,Neutral,0.0,0
9134,9134,brilliant product,Positive,0.5859,1
9135,9135,compact size,Neutral,0.0,0
9136,9136,nice productread,Positive,0.4215,1
9137,9137,call/video call,Neutral,0.0,0
9138,9138,voice low,Negative,-0.2732,-1
9139,9139,compact beast,Neutral,0.0,0
9140,9140,.. battery,Neutral,0.0,0
9141,9141,good oneread,Positive,0.4404,1
9142,9142,product good,Positive,0.4404,1
9143,9143,apple worth,Positive,0.2263,1
9144,9144,bucks big,Neutral,0.0,0
9145,9145,flipkart price,Neutral,0.0,0
9146,9146,value old,Positive,0.34,1
9147,9147,buck deal,Neutral,0.0,0
9148,9148,iam heavy,Neutral,0.0,0
9149,9149,charge last,Neutral,0.0,0
9150,9150,heavy user,Neutral,0.0,0
9151,9151,go disappointed.read,Neutral,0.0,0
9152,9152,good oneread,Positive,0.4404,1
9153,9153,poor delivery,Negative,-0.4767,-1
9154,9154,super phoneread,Positive,0.5994,1
9155,9155,awesome phone,Positive,0.6249,1
9156,9156,compromise large,Neutral,0.0,0
9157,9157,low battery,Negative,-0.2732,-1
9158,9158,box ....,Neutral,0.0,0
9159,9159,2k/- need,Neutral,0.0,0
9160,9160,phone ..,Neutral,0.0,0
9161,9161,nice performance.but,Positive,0.4215,1
9162,9162,original product,Positive,0.3182,1
9163,9163,good ....,Positive,0.4404,1
9164,9164,years heavy,Neutral,0.0,0
9165,9165,good iphone,Positive,0.4404,1
9166,9166,good worth,Positive,0.5859,1
9167,9167,upgraded se,Neutral,0.0,0
9168,9168,phone little,Neutral,0.0,0
9169,9169,mean monster,Neutral,0.0,0
9170,9170,cool oneread,Positive,0.3182,1
9171,9171,thing good,Positive,0.4404,1
9172,9172,battery good,Positive,0.4404,1
9173,9173,gb big,Neutral,0.0,0
9174,9174,awesome camera,Positive,0.6249,1
9175,9175,compact size,Neutral,0.0,0
9176,9176,phone ultimate,Neutral,0.0,0
9177,9177,weeks usageread,Neutral,0.0,0
9178,9178,early size,Neutral,0.0,0
9179,9179,inch great,Positive,0.6249,1
9180,9180,bionic chip,Neutral,0.0,0
9181,9181,battery life,Neutral,0.0,0
9182,9182,elegant stunningread,Positive,0.4767,1
9183,9183,good apple,Positive,0.4404,1
9184,9184,phone huge,Positive,0.3182,1
9185,9185,aspects se,Neutral,0.0,0
9186,9186,phone ever,Neutral,0.0,0
9187,9187,gb memory,Neutral,0.0,0
9188,9188,phone also,Neutral,0.0,0
9189,9189,useless authentication,Negative,-0.4215,-1
9190,9190,easy battery,Positive,0.4404,1
9191,9191,good better,Positive,0.7003,1
9192,9192,locations problem,Negative,-0.4019,-1
9193,9193,find share,Positive,0.296,1
9194,9194,handy phone,Neutral,0.0,0
9195,9195,flipkart time,Neutral,0.0,0
9196,9196,battery bad,Negative,-0.5423,-1
9197,9197,say battery,Neutral,0.0,0
9198,9198,normal office,Neutral,0.0,0
9199,9199,use overall,Neutral,0.0,0
9200,9200,good productread,Positive,0.4404,1
9201,9201,excellent purchase,Positive,0.5719,1
9202,9202,dslr flipkart,Neutral,0.0,0
9203,9203,sad thing,Negative,-0.4767,-1
9204,9204,user rest,Neutral,0.0,0
9205,9205,internet manageable,Neutral,0.0,0
9206,9206,somehow otherwise,Neutral,0.0,0
9207,9207,design sound,Neutral,0.0,0
9208,9208,body touch-id,Neutral,0.0,0
9209,9209,small phone,Neutral,0.0,0
9210,9210,offer excellent,Positive,0.5719,1
9211,9211,thank you.read,Positive,0.3612,1
9212,9212,compact mobile.ps,Neutral,0.0,0
9213,9213,product good,Positive,0.4404,1
9214,9214,delivered time,Neutral,0.0,0
9215,9215,nice product,Positive,0.4215,1
9216,9216,phone good,Positive,0.4404,1
9217,9217,cut ekart,Negative,-0.2732,-1
9218,9218,good courier,Positive,0.4404,1
9219,9219,excellent phone,Positive,0.5719,1
9220,9220,battery moderate,Neutral,0.0,0
9221,9221,.... performance,Neutral,0.0,0
9222,9222,awesome read,Positive,0.6249,1
9223,9223,good camera,Positive,0.4404,1
9224,9224,quality awesome,Positive,0.6249,1
9225,9225,range perfect,Positive,0.5719,1
9226,9226,lovers price,Positive,0.5267,1
9227,9227,superb product,Positive,0.6249,1
9228,9228,everyone though.the,Neutral,0.0,0
9229,9229,issue normal,Neutral,0.0,0
9230,9230,day usagescreen,Neutral,0.0,0
9231,9231,performancevalue money,Neutral,0.0,0
9232,9232,high cud,Neutral,0.0,0
9233,9233,owsome productread,Neutral,0.0,0
9234,9234,beast 🔥read,Neutral,0.0,0
9235,9235,everything excellent,Positive,0.5719,1
9236,9236,needs something,Neutral,0.0,0
9237,9237,..... battery,Neutral,0.0,0
9238,9238,cost mobile,Neutral,0.0,0
9239,9239,ok ....,Positive,0.296,1
9240,9240,go brand,Neutral,0.0,0
9241,9241,amazing dealread,Positive,0.5859,1
9242,9242,bought price,Neutral,0.0,0
9243,9243,bbd nice,Positive,0.4215,1
9244,9244,good battery,Positive,0.4404,1
9245,9245,handy smartphone,Neutral,0.0,0
9246,9246,predecessors complete,Neutral,0.0,0
9247,9247,chipset complete,Neutral,0.0,0
9248,9248,fits budget,Neutral,0.0,0
9249,9249,.camera class,Neutral,0.0,0
9250,9250,beautiful image,Positive,0.5994,1
9251,9251,portrait good,Positive,0.4404,1
9252,9252,rear still,Neutral,0.0,0
9253,9253,bbd sale,Neutral,0.0,0
9254,9254,new platform,Neutral,0.0,0
9255,9255,performance good,Positive,0.4404,1
9256,9256,small displayread,Neutral,0.0,0
9257,9257,owesome productread,Neutral,0.0,0
9258,9258,perfect device,Positive,0.5719,1
9259,9259,battery ok,Positive,0.296,1
9260,9260,whole day,Neutral,0.0,0
9261,9261,worth buying,Positive,0.2263,1
9262,9262,compact performant,Neutral,0.0,0
9263,9263,sleek design,Neutral,0.0,0
9264,9264,tall league,Neutral,0.0,0
9265,9265,camera also,Neutral,0.0,0
9266,9266,supercom genuine,Neutral,0.0,0
9267,9267,first iphone.👌😊😃read,Positive,0.9278,1
9268,9268,bracket non,Neutral,0.0,0
9269,9269,neural cam,Neutral,0.0,0
9270,9270,life good,Positive,0.4404,1
9271,9271,7-8 hrs,Neutral,0.0,0
9272,9272,regular use,Neutral,0.0,0
9273,9273,ar apps,Neutral,0.0,0
9274,9274,small screen,Neutral,0.0,0
9275,9275,touch display,Neutral,0.0,0
9276,9276,camera good,Positive,0.4404,1
9277,9277,backup die,Negative,-0.5994,-1
9278,9278,think hardcore,Neutral,0.0,0
9279,9279,phone great,Positive,0.6249,1
9280,9280,flipkart team,Neutral,0.0,0
9281,9281,call keypad,Neutral,0.0,0
9282,9282,dull use,Negative,-0.4019,-1
9283,9283,expect iphone,Neutral,0.0,0
9284,9284,next week,Neutral,0.0,0
9285,9285,say this.read,Neutral,0.0,0
9286,9286,phone really,Neutral,0.0,0
9287,9287,battery good,Positive,0.4404,1
9288,9288,overall good.read,Neutral,0.0,0
9289,9289,product many,Neutral,0.0,0
9290,9290,proper service,Neutral,0.0,0
9291,9291,low quality,Negative,-0.2732,-1
9292,9292,good productread,Positive,0.4404,1
9293,9293,life good,Positive,0.4404,1
9294,9294,good iphone,Positive,0.4404,1
9295,9295,iphone se,Neutral,0.0,0
9296,9296,...... read,Neutral,0.0,0
9297,9297,everything else,Neutral,0.0,0
9298,9298,good delivery,Positive,0.4404,1
9299,9299,phone good,Positive,0.4404,1
9300,9300,product handy,Neutral,0.0,0
9301,9301,performance good,Positive,0.4404,1
9302,9302,perfect buy,Positive,0.5719,1
9303,9303,backup -terrible,Negative,-0.4767,-1
9304,9304,😒performance- excellent⚡🔥best,Positive,0.5719,1
9305,9305,overall experience,Neutral,0.0,0
9306,9306,little problem,Negative,-0.3415,-1
9307,9307,nice use,Positive,0.4215,1
9308,9308,product happy,Positive,0.5719,1
9309,9309,awesome dealread,Positive,0.6249,1
9310,9310,powerful product,Positive,0.4215,1
9311,9311,get experience,Neutral,0.0,0
9312,9312,products compact,Neutral,0.0,0
9313,9313,size old,Neutral,0.0,0
9314,9314,hardware 😃,Positive,0.3612,1
9315,9315,clean experience,Positive,0.4019,1
9316,9316,os face,Neutral,0.0,0
9317,9317,large battery,Neutral,0.0,0
9318,9318,graphics computation,Neutral,0.0,0
9319,9319,components phone,Neutral,0.0,0
9320,9320,hours heavy,Neutral,0.0,0
9321,9321,hot 🔥,Negative,-0.34,-1
9322,9322,tiny display.read,Neutral,0.0,0
9323,9323,device several,Neutral,0.0,0
9324,9324,top line,Positive,0.2023,1
9325,9325,leave desire,Positive,0.3612,1
9326,9326,ossom purchase,Neutral,0.0,0
9327,9327,small efficient,Positive,0.4215,1
9328,9328,see problem,Negative,-0.4019,-1
9329,9329,packaging good,Positive,0.4404,1
9330,9330,glass ready,Positive,0.3612,1
9331,9331,use next,Neutral,0.0,0
9332,9332,4-5 years.read,Neutral,0.0,0
9333,9333,handy device,Neutral,0.0,0
9334,9334,android version,Neutral,0.0,0
9335,9335,battery otherwise,Neutral,0.0,0
9336,9336,good mobile,Positive,0.4404,1
9337,9337,battery good,Positive,0.4404,1
9338,9338,good value,Positive,0.6486,1
9339,9339,good itemread,Positive,0.4404,1
9340,9340,everything good,Positive,0.4404,1
9341,9341,good product,Positive,0.4404,1
9342,9342,good price,Positive,0.4404,1
9343,9343,ton performance,Neutral,0.0,0
9344,9344,go it.read,Neutral,0.0,0
9345,9345,awesome iphone,Positive,0.6249,1
9346,9346,great touch,Positive,0.6249,1
9347,9347,r good,Positive,0.4404,1
9348,9348,superb mobile,Positive,0.6249,1
9349,9349,much suite,Neutral,0.0,0
9350,9350,😎 value,Positive,0.6597,1
9351,9351,life good,Positive,0.4404,1
9352,9352,gamer phone,Neutral,0.0,0
9353,9353,proportion many,Neutral,0.0,0
9354,9354,used skype,Neutral,0.0,0
9355,9355,normal phone,Neutral,0.0,0
9356,9356,unlimited spotify,Neutral,0.0,0
9357,9357,screen time,Neutral,0.0,0
9358,9358,play games,Positive,0.34,1
9359,9359,show call,Neutral,0.0,0
9360,9360,awesome phone,Positive,0.6249,1
9361,9361,battery consread,Neutral,0.0,0
9362,9362,battery moderate,Neutral,0.0,0
9363,9363,battery last,Neutral,0.0,0
9364,9364,screen time.read,Neutral,0.0,0
9365,9365,batrey poor,Negative,-0.4767,-1
9366,9366,overall perform,Neutral,0.0,0
9367,9367,goodand important,Positive,0.2023,1
9368,9368,internet speed,Neutral,0.0,0
9369,9369,mobile phonesand,Neutral,0.0,0
9370,9370,products apple,Neutral,0.0,0
9371,9371,phone happy,Positive,0.5719,1
9372,9372,good play,Positive,0.6486,1
9373,9373,amazing product,Positive,0.5859,1
9374,9374,quite often,Neutral,0.0,0
9375,9375,a13 biochip,Neutral,0.0,0
9376,9376,photographs overall,Neutral,0.0,0
9377,9377,good student,Positive,0.4404,1
9378,9378,good choice,Positive,0.4404,1
9379,9379,man small,Neutral,0.0,0
9380,9380,complete chargeread,Neutral,0.0,0
9381,9381,awsome iphoneread,Neutral,0.0,0
9382,9382,battery last,Neutral,0.0,0
9383,9383,phone little,Neutral,0.0,0
9384,9384,sale good,Positive,0.4404,1
9385,9385,average battery,Neutral,0.0,0
9386,9386,charger big,Neutral,0.0,0
9387,9387,camera normal,Neutral,0.0,0
9388,9388,nice phone,Positive,0.4215,1
9389,9389,bit short,Neutral,0.0,0
9390,9390,short video,Neutral,0.0,0
9391,9391,want iphone,Positive,0.0772,1
9392,9392,budget low,Negative,-0.2732,-1
9393,9393,awesome phoneread,Positive,0.6249,1
9394,9394,everything fine,Positive,0.2023,1
9395,9395,good phoneread,Positive,0.4404,1
9396,9396,good delivery,Positive,0.4404,1
9397,9397,good mobile,Positive,0.4404,1
9398,9398,apple awesome,Positive,0.6249,1
9399,9399,product nice,Positive,0.4215,1
9400,9400,flipkart delivery,Neutral,0.0,0
9401,9401,mind-blowing purchaseread,Neutral,0.0,0
9402,9402,super mobileread,Positive,0.5994,1
9403,9403,iphone urs,Neutral,0.0,0
9404,9404,friendly way,Positive,0.4939,1
9405,9405,get taste,Neutral,0.0,0
9406,9406,build quality,Neutral,0.0,0
9407,9407,battery last,Neutral,0.0,0
9408,9408,entire day,Neutral,0.0,0
9409,9409,consumption high,Neutral,0.0,0
9410,9410,make day,Neutral,0.0,0
9411,9411,new work,Neutral,0.0,0
9412,9412,towards end,Neutral,0.0,0
9413,9413,handy phone.and,Neutral,0.0,0
9414,9414,price good,Positive,0.4404,1
9415,9415,go size,Neutral,0.0,0
9416,9416,long run,Neutral,0.0,0
9417,9417,last perform,Neutral,0.0,0
9418,9418,high end,Neutral,0.0,0
9419,9419,excellent productread,Positive,0.5719,1
9420,9420,secure delivery,Positive,0.34,1
9421,9421,🙂🥰 happy,Positive,0.9252,1
9422,9422,sellercomnet 👍read,Neutral,0.0,0
9423,9423,mobiles notic,Neutral,0.0,0
9424,9424,petty handy,Negative,-0.2023,-1
9425,9425,single hand,Positive,0.4939,1
9426,9426,great phoneread,Positive,0.6249,1
9427,9427,nic mobilread,Neutral,0.0,0
9428,9428,perfect phone,Positive,0.5719,1
9429,9429,ordered product,Neutral,0.0,0
9430,9430,everything good,Positive,0.4404,1
9431,9431,fast durning,Neutral,0.0,0
9432,9432,everything nice,Positive,0.4215,1
9433,9433,apple upto,Neutral,0.0,0
9434,9434,anything .camera,Neutral,0.0,0
9435,9435,fast horse,Neutral,0.0,0
9436,9436,camera awsome,Neutral,0.0,0
9437,9437,backup normal,Neutral,0.0,0
9438,9438,use compatible,Neutral,0.0,0
9439,9439,whole day,Neutral,0.0,0
9440,9440,display small,Neutral,0.0,0
9441,9441,recd defective,Negative,-0.4404,-1
9442,9442,pillar post,Neutral,0.0,0
9443,9443,product useful,Positive,0.4404,1
9444,9444,repo issue,Neutral,0.0,0
9445,9445,day late,Neutral,0.0,0
9446,9446,sale easy,Positive,0.4404,1
9447,9447,costly phone,Negative,-0.1027,-1
9448,9448,everything good,Positive,0.4404,1
9449,9449,life low,Negative,-0.2732,-1
9450,9450,heavy user,Neutral,0.0,0
9451,9451,quality great,Positive,0.6249,1
9452,9452,usual performance,Neutral,0.0,0
9453,9453,good ..,Positive,0.4404,1
9454,9454,gamer heavy,Neutral,0.0,0
9455,9455,apple ....,Neutral,0.0,0
9456,9456,poor battery,Negative,-0.4767,-1
9457,9457,camara area,Neutral,0.0,0
9458,9458,feels little,Neutral,0.0,0
9459,9459,heat big,Neutral,0.0,0
9460,9460,handy value,Positive,0.34,1
9461,9461,battery weak,Negative,-0.4404,-1
9462,9462,product good,Positive,0.4404,1
9463,9463,apps touch,Neutral,0.0,0
9464,9464,drain fast,Neutral,0.0,0
9465,9465,disapointment face,Neutral,0.0,0
9466,9466,thank flipkart,Positive,0.3612,1
9467,9467,super fast,Positive,0.5994,1
9468,9468,full day,Neutral,0.0,0
9469,9469,jn single,Neutral,0.0,0
9470,9470,clearbest value,Positive,0.34,1
9471,9471,purchase mobile,Neutral,0.0,0
9472,9472,waste harden,Negative,-0.4215,-1
9473,9473,good product,Positive,0.4404,1
9474,9474,nice product.but,Positive,0.4215,1
9475,9475,good phone,Positive,0.4404,1
9476,9476,need good,Positive,0.4404,1
9477,9477,phone awesome,Positive,0.6249,1
9478,9478,quality good,Positive,0.4404,1
9479,9479,good buy,Positive,0.4404,1
9480,9480,good experience,Positive,0.4404,1
9481,9481,good phone.read,Positive,0.4404,1
9482,9482,impressed battery,Positive,0.4767,1
9483,9483,usual apple,Neutral,0.0,0
9484,9484,standard simply,Neutral,0.0,0
9485,9485,quality good,Positive,0.4404,1
9486,9486,easy use,Positive,0.4404,1
9487,9487,affordable price.read,Neutral,0.0,0
9488,9488,satisfactory response,Positive,0.3612,1
9489,9489,resonable priceread,Neutral,0.0,0
9490,9490,poor qualityread,Negative,-0.4767,-1
9491,9491,small phone,Neutral,0.0,0
9492,9492,fabulous mind-blowingread,Positive,0.5267,1
9493,9493,good productread,Positive,0.4404,1
9494,9494,low battery,Negative,-0.2732,-1
9495,9495,life low,Negative,-0.2732,-1
9496,9496,low battery,Negative,-0.2732,-1
9497,9497,backup overall,Neutral,0.0,0
9498,9498,nice product,Positive,0.4215,1
9499,9499,good iphone,Positive,0.4404,1
9500,9500,smartphone year,Neutral,0.0,0
9501,9501,mah low,Negative,-0.2732,-1
9502,9502,design compact,Neutral,0.0,0
9503,9503,bad phoneread,Negative,-0.5423,-1
9504,9504,phone comparable,Neutral,0.0,0
9505,9505,superb finish,Positive,0.6249,1
9506,9506,product red,Neutral,0.0,0
9507,9507,premium hand,Positive,0.4939,1
9508,9508,phone small,Neutral,0.0,0
9509,9509,flipkart deals.read,Neutral,0.0,0
9510,9510,product good,Positive,0.4404,1
9511,9511,thank flipkart,Positive,0.3612,1
9512,9512,good phone,Positive,0.4404,1
9513,9513,functionality defective,Negative,-0.4404,-1
9514,9514,vibrate silent,Neutral,0.0,0
9515,9515,solid phoneread,Positive,0.1531,1
9516,9516,justify amount,Neutral,0.0,0
9517,9517,fast else,Neutral,0.0,0
9518,9518,large size,Neutral,0.0,0
9519,9519,product fantastic,Positive,0.5574,1
9520,9520,perfect phone.read,Positive,0.5719,1
9521,9521,life really,Neutral,0.0,0
9522,9522,packaging ..,Neutral,0.0,0
9523,9523,surprising return,Positive,0.2732,1
9524,9524,practical case,Neutral,0.0,0
9525,9525,great phoneif,Positive,0.6249,1
9526,9526,big screen,Neutral,0.0,0
9527,9527,life great,Positive,0.6249,1
9528,9528,charge twice,Neutral,0.0,0
9529,9529,non-stop day,Neutral,0.0,0
9530,9530,performance poor,Negative,-0.4767,-1
9531,9531,good smartphoneread,Positive,0.4404,1
9532,9532,excellent iphone,Positive,0.5719,1
9533,9533,chip little,Neutral,0.0,0
9534,9534,bit lag,Negative,-0.34,-1
9535,9535,backup poor,Negative,-0.4767,-1
9536,9536,idle time,Neutral,0.0,0
9537,9537,great camera,Positive,0.6249,1
9538,9538,great processor,Positive,0.6249,1
9539,9539,beautiful faithfulread,Positive,0.5994,1
9540,9540,microphone unserviceable.read,Neutral,0.0,0
9541,9541,superb mobile,Positive,0.6249,1
9542,9542,friendly camera,Positive,0.4939,1
9543,9543,excellent camerabattery,Positive,0.5719,1
9544,9544,good phoneread,Positive,0.4404,1
9545,9545,bhim upi,Neutral,0.0,0
9546,9546,battery back,Neutral,0.0,0
9547,9547,upgrade old,Neutral,0.0,0
9548,9548,deal big,Neutral,0.0,0
9549,9549,iphone se,Neutral,0.0,0
9550,9550,product good,Positive,0.4404,1
9551,9551,worth buying,Positive,0.2263,1
9552,9552,good discount,Positive,0.4404,1
9553,9553,time good,Positive,0.4404,1
9554,9554,nice phoneread,Positive,0.4215,1
9555,9555,super awsum.read,Positive,0.5994,1
9556,9556,performance mobile,Neutral,0.0,0
9557,9557,daily useread,Neutral,0.0,0
9558,9558,budget good,Positive,0.4404,1
9559,9559,battery rest,Neutral,0.0,0
9560,9560,day decent,Neutral,0.0,0
9561,9561,handy phoneread,Neutral,0.0,0
9562,9562,phone good,Positive,0.4404,1
9563,9563,battery good,Positive,0.4404,1
9564,9564,good priceread,Positive,0.4404,1
9565,9565,happy productread,Positive,0.5719,1
9566,9566,size big,Neutral,0.0,0
9567,9567,privacy top,Positive,0.2023,1
9568,9568,live wallpapers,Neutral,0.0,0
9569,9569,good phone,Positive,0.4404,1
9570,9570,good lighting.read,Positive,0.4404,1
9571,9571,basic phone,Neutral,0.0,0
9572,9572,sbi card,Neutral,0.0,0
9573,9573,phone ideal,Positive,0.5267,1
9574,9574,secondary phone,Neutral,0.0,0
9575,9575,great price,Positive,0.6249,1
9576,9576,good delivery,Positive,0.4404,1
9577,9577,nice battery,Positive,0.4215,1
9578,9578,worth buying.,Positive,0.2263,1
9579,9579,performance previous,Neutral,0.0,0
9580,9580,nice phone,Positive,0.4215,1
9581,9581,size powerful,Positive,0.4215,1
9582,9582,processor.the main,Neutral,0.0,0
9583,9583,disappointment mobile,Negative,-0.5106,-1
9584,9584,backup heavy,Neutral,0.0,0
9585,9585,user charge,Neutral,0.0,0
9586,9586,genuine product,Neutral,0.0,0
9587,9587,nice phone,Positive,0.4215,1
9588,9588,guys big,Neutral,0.0,0
9589,9589,negative side,Negative,-0.5719,-1
9590,9590,check youtub,Neutral,0.0,0
9591,9591,phone excellent,Positive,0.5719,1
9592,9592,excellent 👌read,Positive,0.7672,1
9593,9593,classy price,Positive,0.4404,1
9594,9594,bbd salesread,Neutral,0.0,0
9595,9595,upto brand,Neutral,0.0,0
9596,9596,nice handy.read,Positive,0.4215,1
9597,9597,great budget,Positive,0.6249,1
9598,9598,great budget,Positive,0.6249,1
9599,9599,great mobileread,Positive,0.6249,1
9600,9600,excellent phone,Positive,0.5719,1
9601,9601,issue however,Neutral,0.0,0
9602,9602,.. delivery,Neutral,0.0,0
9603,9603,stipulated time,Neutral,0.0,0
9604,9604,handy iphoneread,Neutral,0.0,0
9605,9605,nice fineread,Positive,0.4215,1
9606,9606,backup good,Positive,0.4404,1
9607,9607,amazing product,Positive,0.5859,1
9608,9608,use little,Neutral,0.0,0
9609,9609,fantastic palm,Positive,0.5574,1
9610,9610,phone good,Positive,0.4404,1
9611,9611,battery major,Neutral,0.0,0
9612,9612,product apple.those,Neutral,0.0,0
9613,9613,battery fine,Positive,0.2023,1
9614,9614,update battery,Neutral,0.0,0
9615,9615,good productread,Positive,0.4404,1
9616,9616,everything good,Positive,0.4404,1
9617,9617,original product.read,Positive,0.3182,1
